Time Stamp,C0,C1,C2,C3,C4,C5,C6,C7,Gx,Gy,Gz,Ax,Ay,Az,Typing,Active
Sun May 14 15:09:31 2017,-2,-1,-1,0,-1,-2,-2,-1,5.1875,3.4375,-6.375,0.226562,0.505859,0.719238,0,0
Sun May 14 15:09:31 2017,-1,0,1,0,-3,0,-1,-1,-9.1875,-2.5625,-0.9375,0.26123,0.469238,0.669922,0,0
Sun May 14 15:09:31 2017,-1,0,1,0,-3,0,-1,-1,-9.1875,-2.5625,-0.9375,0.26123,0.469238,0.669922,0,0
Sun May 14 15:09:31 2017,-1,0,0,0,0,1,0,0,-9.1875,-2.5625,-0.9375,0.26123,0.469238,0.669922,0,0
Sun May 14 15:09:31 2017,-1,0,0,0,0,1,0,0,-10.9375,-11.0625,5.125,0.305664,0.447754,0.687988,0,0
Sun May 14 15:09:31 2017,-1,0,0,0,0,1,0,0,-10.9375,-11.0625,5.125,0.305664,0.447754,0.687988,0,0
Sun May 14 15:09:31 2017,-1,0,0,0,0,1,0,0,-10.9375,-11.0625,5.125,0.305664,0.447754,0.687988,0,0
Sun May 14 15:09:31 2017,-2,0,-1,-1,-2,-1,-1,1,-10.9375,-11.0625,5.125,0.305664,0.447754,0.687988,0,0
Sun May 14 15:09:31 2017,-2,0,-1,-1,-2,-1,-1,1,-24,-12.5625,3.375,0.287598,0.445312,0.76123,0,0
Sun May 14 15:09:31 2017,-2,0,-1,-1,-2,-1,-1,1,-24,-12.5625,3.375,0.287598,0.445312,0.76123,0,0
Sun May 14 15:09:31 2017,-2,0,-1,-1,-2,-1,-1,1,-24,-12.5625,3.375,0.287598,0.445312,0.76123,0,0
Sun May 14 15:09:31 2017,0,-3,1,-3,0,-1,0,-1,-24,-12.5625,3.375,0.287598,0.445312,0.76123,0,0
Sun May 14 15:09:31 2017,0,-3,1,-3,0,-1,0,-1,-23.9375,-9.3125,3.5,0.337891,0.415527,0.862793,0,0
Sun May 14 15:09:31 2017,0,-3,1,-3,0,-1,0,-1,-23.9375,-9.3125,3.5,0.337891,0.415527,0.862793,0,0
Sun May 14 15:09:31 2017,-1,0,0,0,-1,-3,-1,0,-23.9375,-9.3125,3.5,0.337891,0.415527,0.862793,0,0
Sun May 14 15:09:31 2017,-1,0,0,0,-1,-3,-1,0,-13.1875,0,0.25,0.370605,0.368652,0.933105,0,0
Sun May 14 15:09:31 2017,-1,0,0,0,-1,-3,-1,0,-13.1875,0,0.25,0.370605,0.368652,0.933105,0,0
Sun May 14 15:09:31 2017,-1,0,0,0,-1,-3,-1,0,-13.1875,0,0.25,0.370605,0.368652,0.933105,0,0
Sun May 14 15:09:31 2017,-2,-2,-1,-2,-1,-1,-2,-1,4.8125,5.875,-6.0625,0.328125,0.364258,0.90625,0,0
Sun May 14 15:09:31 2017,-2,-2,-1,-2,-1,-1,-2,-1,4.8125,5.875,-6.0625,0.328125,0.364258,0.90625,0,0
Sun May 14 15:09:31 2017,-2,-2,-1,-2,-1,-1,-2,-1,4.8125,5.875,-6.0625,0.328125,0.364258,0.90625,0,0
Sun May 14 15:09:31 2017,-2,-2,-1,-2,-1,-1,-2,-1,4.8125,5.875,-6.0625,0.328125,0.364258,0.90625,0,0
Sun May 14 15:09:31 2017,-2,-1,-4,-1,0,-2,-2,0,17.875,7,-11.1875,0.282227,0.434082,0.823242,0,0
Sun May 14 15:09:31 2017,-2,-1,-4,-1,0,-2,-2,0,17.875,7,-11.1875,0.282227,0.434082,0.823242,0,0
Sun May 14 15:09:31 2017,0,-1,0,0,-1,-1,-2,-2,17.875,7,-11.1875,0.282227,0.434082,0.823242,0,0
